Rule,Customer,Product_Group,Recency,Avg_Price_L3Y,Revenue_L12,Customer_Size,l3y_volume,standard_cost,l12_sales_vol,Current_Price,Subrules,lnvolume,lnAvg_Price_L3Y,term.x,elasticity,pinc,pinc_constrained,node,segment,target_volume,target_price,elasticity_,AVG_PE,original_pinc,with_constraints,pinc_,pinc_const_
4,2720680,Product_A,12.0,26.9,121.0,18504.47,15.38,10,5.1,29.59,,"2,7330679640775","3,29212628660779",lnAvg_Price_L3Y,"-0,507570374710529","0,654061079147308","0,196968438617991",35.211927,0,2.733067964077498,3.292126286607793,-0.4650248585228605,-1.0225714760310285,0,True,0.7441873323324522,0.21504226737678778
4,21466,Product_A,6.0,32.9,125.0,20099.36,7.48,10,2.5,36.19,,"2,01223279198639","3,49347265777133",lnAvg_Price_L3Y,"-0,507570374710529","0,623244786367873","0,196968438617991",35.211927,0,2.012232791986386,3.493472657771326,-0.4650248585228605,-1.0225714760310285,0,True,0.71337103805346,0.21504227075140392
4,2241374,Product_A,7.0,33.3,127.0,7012.95,7.51,10,2.5,36.63,,"2,01623546577604","3,5055573969864",lnAvg_Price_L3Y,"-0,507570374710529","0,621585210240212","0,196968438617991",35.211927,0,2.0162354657760435,3.505557396986398,-0.4650248585228605,-1.0225714760310285,0,True,0.7117114706765787,0.2150422708424955
4,2745345,Product_A,7.0,33.4,125.0,169.88,3.74,10,1.2,36.74,,"1,31908561142644","3,50855589998265",lnAvg_Price_L3Y,"-0,507570374710529","0,6211765271968","0,19696843861799",35.211927,0,1.3190856114264407,3.5085558999826545,-0.4650248585228605,-1.0225714760310285,0,True,0.7113027787028551,0.2150422673649075
4,2725077,Product_A,12.0,33.9,127.0,7260.45,3.74,10,1.2,37.29,,"1,31908561142644","3,5234150143864",lnAvg_Price_L3Y,"-0,507570374710529","0,619169278620741","0,19696843861799",35.211927,0,1.3190856114264407,3.5234150143864045,-0.4650248585228605,-1.0225714760310285,0,True,0.7092955318576157,0.21504226736781717
4,21679,Product_A,7.0,34.1,121.0,50892.38,3.54,10,1.2,37.51,,"1,26412672714568","3,52929738428947",lnAvg_Price_L3Y,"-0,507570374710529","0,618382860996807","0,19696843861799",35.211927,0,1.264126727145683,3.529297384289471,-0.4650248585228605,-1.0225714760310285,0,True,0.7085091297522073,0.21504226736515264
4,22563,Product_A,4.0,26.9,121.0,945.37,11.22,10,3.7,29.59,,"2,41769790009455","3,29212628660779",lnAvg_Price_L3Y,"-0,507570374710529","0,654061079147307","0,196968438617991",35.211927,0,2.4176979000945504,3.292126286607793,-0.4650248585228605,-1.0225714760310285,0,True,0.7441873305540249,0.2150422639608962
4,2735999,Product_A,8.0,30.0,105.0,312.24,7.13,10,2.4,33.0,,"1,9643112344262","3,40119738166216",lnAvg_Price_L3Y,"-0,507570374710529","0,636600225255229","0,19696843861799",35.211927,0,1.9643112344262046,3.4011973816621555,-0.4650248585228605,-1.0225714760310285,0,True,0.7267264825624647,0.21504226727751075
4,2654916,Product_A,9.0,28.1,117.0,184.15,4.16,10,1.4,30.91,,"1,42551507427317","3,3357695763397",lnAvg_Price_L3Y,"-0,507570374710529","0,646845021976893","0,196968438617991",35.211927,0,1.425515074273172,3.3357695763397,-0.4650248585228605,-1.0225714760310285,0,True,0.7369712627407523,0.21504226737351928
4,2709158,Product_A,11.0,34.4,107.0,527.98,3.11,10,1.0,37.84,,"1,13462272619114","3,53805656437935",lnAvg_Price_L3Y,"-0,507570374710529","0,617220380293987","0,196968438617991",35.211927,0,1.1346227261911428,3.5380565643793527,-0.4650248585228605,-1.0225714760310285,0,True,0.7073466406964339,0.21504226736683663
4,2745111,Product_A,7.0,34.5,127.0,206.96,3.68,10,1.2,37.95,,"1,30291275218084","3,54095932403731",lnAvg_Price_L3Y,"-0,507570374710529","0,616837379405425","0,19696843861799",35.211927,0,1.3029127521808397,3.5409593240373143,-0.4650248585228605,-1.0225714760310285,0,True,0.7069636369775201,0.21504226736783139
4,2742174,Product_A,12.0,37.0,112.0,221.96,3.03,10,1.0,40.7,,"1,10856261952128","3,61091791264422",lnAvg_Price_L3Y,"-0,507570374710529","0,6079351965902","0,196968438617991",35.211927,0,1.1085626195212777,3.6109179126442243,-0.4650248585228605,-1.0225714760310285,0,True,0.6980614540172325,0.21504226736325904
4,2638071,Product_A,3.0,31.0,116.0,4396.7,35.74,10,11.9,34.1,,"3,57627050973128","3,43398720448515",lnAvg_Price_L3Y,"-0,507570374710529","0,631712639722481","0,196968438617991",35.211927,0,3.576270509731282,3.4339872044851463,-0.4650248585228605,-1.0225714760310285,0,True,0.7218389009493607,0.21504226745564853
4,2444269,Product_A,2.0,27.4,117.0,2017.26,8.32,10,2.8,30.14,,"2,11866225483312","3,31054301339402",lnAvg_Price_L3Y,"-0,507570374710529","0,650977575399","0,196968438617991",35.211927,0,2.1186622548331173,3.3105430133940246,-0.4650248585228605,-1.0225714760310285,0,True,0.7411038231222511,0.2150422674147805
4,2444871,Product_A,12.0,31.2,112.0,7181.36,35.1,10,11.7,34.32,,"3,55820113047182","3,44041809481544",lnAvg_Price_L3Y,"-0,507570374710529","0,630772719427723","0,196968438617991",35.211927,0,3.55820113047182,3.4404180948154366,-0.4650248585228605,-1.0225714760310285,0,True,0.7208989728697764,0.21504226745565527
4,2489754,Product_A,9.0,32.4,126.0,242.88,7.49,10,2.5,35.64,,"2,01356879752913","3,47815842279828",lnAvg_Price_L3Y,"-0,507570374710529","0,625376880698548","0,196968438617991",35.211927,0,2.0135687975291283,3.4781584227982836,-0.4650248585228605,-1.0225714760310285,0,True,0.7155031419960907,0.21504227077479499
4,2677851,Product_A,5.0,33.7,110.0,705.6,10.3,10,3.4,37.07,,"2,33214389523559","3,51749783735832",lnAvg_Price_L3Y,"-0,507570374710529","0,619965030578488","0,196968438617991",35.211927,0,2.33214389523559,3.517497837358316,-0.4650248585228605,-1.0225714760310285,0,True,0.7100912959628152,0.21504226735486043
4,2744055,Product_A,8.0,33.8,127.0,216.52,3.74,10,1.2,37.18,,"1,31908561142644","3,52046080248897",lnAvg_Price_L3Y,"-0,507570374710529","0,619565977451752","0,19696843861799",35.211927,0,1.3190856114264407,3.520460802488973,-0.4650248585228605,-1.0225714760310285,0,True,0.7096922292233983,0.21504226736805165
4,2377213,Product_A,2.0,35.9,116.0,10258.26,11.22,10,3.7,39.49,,"2,41769790009455","3,58073729549423",lnAvg_Price_L3Y,"-0,507570374710529","0,611699406482541","0,196968438617991",35.211927,0,2.4176979000945504,3.580737295494233,-0.4650248585228605,-1.0225714760310285,0,True,0.7018256446080131,0.21504226388537973
4,2683416,Product_A,6.0,30.8,107.0,377.76,6.75,10,2.3,33.88,,"1,90954250488444","3,42751468997953",lnAvg_Price_L3Y,"-0,507570374710529","0,632664766774314","0,196968438617991",35.211927,0,1.9095425048844386,3.427514689979529,-0.4650248585228605,-1.0225714760310285,0,True,0.7227910273173608,0.215042270830061
4,2744308,Product_A,6.0,16.0,108.0,1116.32,6.74,10,2.2,17.6,,"1,90805992492422","2,77258872223978",lnAvg_Price_L3Y,"-0,507570374710529","0,769175982830987","0,196968438617991",35.211927,0,1.9080599249242156,2.772588722239781,-0.4650248585228605,-1.0225714760310285,0,True,0.8593022352815204,0.21504226734710485
4,2645523,Product_A,8.0,31.1,102.0,247.78,6.98,10,2.3,34.21,,"1,94304891677428","3,43720781918519",lnAvg_Price_L3Y,"-0,507570374710529","0,631241168449225","0,196968438617991",35.211927,0,1.9430489167742813,3.4372078191851885,-0.4650248585228605,-1.0225714760310285,0,True,0.7213674231501145,0.2150422708076718
4,1996067,Product_A,8.0,30.7,119.0,1408.96,14.96,10,5.0,33.77,,"2,70537997254633","3,42426265459315",lnAvg_Price_L3Y,"-0,507570374710529","0,633145482386804","0,196968438617991",35.211927,0,2.7053799725463312,3.4242626545931514,-0.4650248585228605,-1.0225714760310285,0,True,0.723271732986343,0.21504227050925806
4,1996371,Product_A,9.0,33.6,116.0,1982.99,14.69,10,4.9,36.96,,"2,68716699018579","3,51452606696916",lnAvg_Price_L3Y,"-0,507570374710529","0,620366459021459","0,196968438617991",35.211927,0,2.6871669901857858,3.5145260669691587,-0.4650248585228605,-1.0225714760310285,0,True,0.7104927209939887,0.21504226742037247
4,2429264,Product_A,12.0,28.9,104.0,11370.7,11.64,10,3.9,31.79,,"2,45444744230329","3,36384159511839",lnAvg_Price_L3Y,"-0,507570374710529","0,642367237942655","0,196968438617991",35.211927,0,2.454447442303292,3.3638415951183864,-0.4650248585228605,-1.0225714760310285,0,True,0.7324934930380139,0.21504227097621254
4,1996747,Product_A,7.0,33.9,127.0,126.82,3.74,10,1.2,37.29,,"1,31908561142644","3,5234150143864",lnAvg_Price_L3Y,"-0,507570374710529","0,619169278620741","0,19696843861799",35.211927,0,1.3190856114264407,3.5234150143864045,-0.4650248585228605,-1.0225714760310285,0,True,0.7092955318576157,0.21504226736781717
4,1997278,Product_A,2.0,35.3,119.0,1076.89,11.22,10,3.7,38.83,,"2,41769790009455","3,56388296393925",lnAvg_Price_L3Y,"-0,507570374710529","0,613851491458335","0,196968438617991",35.211927,0,2.4176979000945504,3.563882963939251,-0.4650248585228605,-1.0225714760310285,0,True,0.7039777468193504,0.21504226402082338
4,2017600,Product_A,5.0,27.0,112.0,663.51,14.96,10,5.0,29.7,,"2,70537997254633","3,29583686600433",lnAvg_Price_L3Y,"-0,507570374710529","0,653435242090245","0,196968438617991",35.211927,0,2.7053799725463312,3.295836866004329,-0.4650248585228605,-1.0225714760310285,0,True,0.7435614989923092,0.2150422702100201
4,2017680,Product_A,9.0,29.8,114.0,1466.15,11.23,10,3.7,32.78,,"2,41858876875035","3,39450839351136",lnAvg_Price_L3Y,"-0,507570374710529","0,637617105466738","0,196968438617991",35.211927,0,2.418588768750352,3.3945083935113587,-0.4650248585228605,-1.0225714760310285,0,True,0.7277433577498054,0.21504226403924065
4,2737419,Product_A,5.0,20.6,125.0,254.2,7.14,10,2.4,22.66,,"1,96571277635149","3,02529107579554",lnAvg_Price_L3Y,"-0,507570374710529","0,705738207014569","0,19696843861799",35.211927,0,1.965712776351493,3.0252910757955354,-0.4650248585228605,-1.0225714760310285,0,True,0.7958644615406372,0.21504226737980048
4,8991853,Product_A,7.0,31.7,122.0,1131.22,21.29,10,7.1,34.87,,"3,05823747890539","3,45631668088323",lnAvg_Price_L3Y,"-0,507570374710529","0,628474807035172","0,196968438617991",35.211927,0,3.058237478905388,3.456316680883235,-0.4650248585228605,-1.0225714760310285,0,True,0.7186010548022259,0.21504226737567933
4,2746631,Product_A,4.0,30.0,112.0,255.2,3.74,10,1.2,33.0,,"1,31908561142644","3,40119738166216",lnAvg_Price_L3Y,"-0,507570374710529","0,636600225255229","0,19696843861799",35.211927,0,1.3190856114264407,3.4011973816621555,-0.4650248585228605,-1.0225714760310285,0,True,0.7267264825624647,0.21504226737107146
4,8996178,Product_A,8.0,28.7,119.0,1365.62,7.9,10,2.6,31.57,,"2,06686275947298","3,35689712276558",lnAvg_Price_L3Y,"-0,507570374710529","0,643463280898771","0,19696843861799",35.211927,0,2.066862759472976,3.3568971227655755,-0.4650248585228605,-1.0225714760310285,0,True,0.7335895460550017,0.2150422674079877
4,2747670,Product_A,3.0,28.5,107.0,131.59,3.74,10,1.2,31.35,,"1,31908561142644","3,3499040872746",lnAvg_Price_L3Y,"-0,507570374710529","0,64457470691392","0,19696843861799",35.211927,0,1.3190856114264407,3.349904087274605,-0.4650248585228605,-1.0225714760310285,0,True,0.7347009546794179,0.21504226736407972
4,2734927,Product_A,12.0,30.0,112.0,230.2,3.74,10,1.2,33.0,,"1,31908561142644","3,40119738166216",lnAvg_Price_L3Y,"-0,507570374710529","0,636600225255229","0,19696843861799",35.211927,0,1.3190856114264407,3.4011973816621555,-0.4650248585228605,-1.0225714760310285,0,True,0.7267264825624647,0.21504226737107146
4,2003660,Product_A,7.0,42.1,119.0,2524.55,7.89,10,2.6,46.31,,"2,06559613485778","3,74004774068834",lnAvg_Price_L3Y,"-0,507570374710529","0,593053115199802","0,19696843861799",35.211927,0,2.065596134857783,3.7400477406883357,-0.4650248585228605,-1.0225714760310285,0,True,0.6831793792605025,0.21504226722123576
4,8994628,Product_A,9.0,31.2,117.0,116.63,3.74,10,1.2,34.32,,"1,31908561142644","3,44041809481544",lnAvg_Price_L3Y,"-0,507570374710529","0,630772719427725","0,19696843861799",35.211927,0,1.3190856114264407,3.4404180948154366,-0.4650248585228605,-1.0225714760310285,0,True,0.7208989702763036,0.21504226736552212
4,2721927,Product_A,3.0,34.2,110.0,388.46,3.22,10,1.1,37.62,,"1,16938135955632","3,53222564406856",lnAvg_Price_L3Y,"-0,507570374710529","0,617993101384945","0,196968438617991",35.211927,0,1.169381359556317,3.5322256440685598,-0.4650248585228605,-1.0225714760310285,0,True,0.7081193581640397,0.21504226736043464
4,2672646,Product_A,11.0,25.0,106.0,3719.11,7.48,10,2.5,27.5,,"2,01223279198639","3,2188758248682",lnAvg_Price_L3Y,"-0,507570374710529","0,666903255558259","0,196968438617991",35.211927,0,2.012232791986386,3.2188758248682006,-0.4650248585228605,-1.0225714760310285,0,True,0.7570295029492613,0.21504227087409333
4,2097593,Product_A,3.0,44.6,119.0,1611.21,13.71,10,4.6,49.06,,"2,61812549357422","3,79773385902602",lnAvg_Price_L3Y,"-0,507570374710529","0,587001094938609","0,196968438617991",35.211927,0,2.6181254935742233,3.7977338590260183,-0.4650248585228605,-1.0225714760310285,0,True,0.6771273586151716,0.2150422716144078
4,2742444,Product_A,12.0,36.0,118.0,117.72,3.27,10,1.1,39.6,,"1,18478998490916","3,58351893845611",lnAvg_Price_L3Y,"-0,507570374710529","0,611347700002702","0,196968438617991",35.211927,0,1.184789984909162,3.58351893845611,-0.4650248585228605,-1.0225714760310285,0,True,0.701473960734734,0.2150422673740664
4,2687500,Product_A,8.0,102.5,104.0,978.69,14.96,10,5.0,112.75,,"2,70537997254633","4,62986279857846",lnAvg_Price_L3Y,"-0,507570374710529","0,52943097174451","0,196968438617991",35.211927,0,2.7053799725463312,4.629862798578463,-0.4650248585228605,-1.0225714760310285,0,True,0.6195572349729288,0.21504226745566085
4,2745422,Product_A,7.0,35.0,120.0,419.1,3.43,10,1.1,38.5,,"1,23256026117785","3,55534806148941",lnAvg_Price_L3Y,"-0,507570374710529","0,614955203610204","0,196968438617991",35.211927,0,1.2325602611778486,3.5553480614894135,-0.4650248585228605,-1.0225714760310285,0,True,0.7050814606025757,0.2150422673628718
4,2743132,Product_A,10.0,30.0,125.0,584.03,4.16,10,1.4,33.0,,"1,42551507427317","3,40119738166216",lnAvg_Price_L3Y,"-0,507570374710529","0,636600225255229","0,196968438617991",35.211927,0,1.425515074273172,3.4011973816621555,-0.4650248585228605,-1.0225714760310285,0,True,0.726726482043718,0.21504226736153242
4,2677822,Product_A,7.0,34.2,127.0,2626.82,35.26,10,11.8,37.62,,"3,56274917696972","3,53222564406856",lnAvg_Price_L3Y,"-0,507570374710529","0,617993101384945","0,196968438617991",35.211927,0,3.562749176969724,3.5322256440685598,-0.4650248585228605,-1.0225714760310285,0,True,0.7081193543020692,0.21504226745566105
4,2736968,Product_A,7.0,28.9,109.0,1216.37,25.72,10,8.6,31.79,,"3,24726889936942","3,36384159511839",lnAvg_Price_L3Y,"-0,507570374710529","0,642367237942657","0,196968438617991",35.211927,0,3.2472688993694185,3.3638415951183864,-0.4650248585228605,-1.0225714760310285,0,True,0.7324934841793187,0.2150422648817596
4,2507937,Product_A,5.0,30.4,120.0,1042.01,18.7,10,6.2,33.44,,"2,92852352386054","3,41444260841218",lnAvg_Price_L3Y,"-0,507570374710529","0,634606604840553","0,196968438617991",35.211927,0,2.928523523860541,3.414442608412176,-0.4650248585228605,-1.0225714760310285,0,True,0.7247328673161932,0.2150422634221627
4,2732521,Product_A,11.0,29.3,122.0,538.42,7.48,10,2.5,32.23,,"2,01223279198639","3,37758751602302",lnAvg_Price_L3Y,"-0,507570374710529","0,640220041161733","0,196968438617991",35.211927,0,2.012232791986386,3.3775875160230218,-0.4650248585228605,-1.0225714760310285,0,True,0.7303462904149318,0.21504227080057348
4,2074459,Product_A,8.0,32.8,127.0,4067.29,19.14,10,6.4,36.08,,"2,95178038602481","3,4904285153901",lnAvg_Price_L3Y,"-0,507570374710529","0,623666005003935","0,196968438617991",35.211927,0,2.9517803860248084,3.490428515390098,-0.4650248585228605,-1.0225714760310285,0,True,0.7137922569698363,0.2150422676380117
4,8993905,Product_A,8.0,32.0,124.0,3206.38,11.04,10,3.7,35.2,,"2,40152504084895","3,46573590279973",lnAvg_Price_L3Y,"-0,507570374710529","0,627130528285528","0,196968438617991",35.211927,0,2.401525040848949,3.4657359027997265,-0.4650248585228605,-1.0225714760310285,0,True,0.7172567842273092,0.21504226391016346
4,8994789,Product_A,6.0,30.9,114.0,15253.43,3.68,10,1.2,33.99,,"1,30291275218084","3,4307561839037",lnAvg_Price_L3Y,"-0,507570374710529","0,632187162589738","0,19696843861799",35.211927,0,1.3029127521808397,3.4307561839036995,-0.4650248585228605,-1.0225714760310285,0,True,0.7223134253365164,0.21504226737367915
4,2689305,Product_A,11.0,36.0,118.0,160.72,3.27,10,1.1,39.6,,"1,18478998490916","3,58351893845611",lnAvg_Price_L3Y,"-0,507570374710529","0,611347700002702","0,196968438617991",35.211927,0,1.184789984909162,3.58351893845611,-0.4650248585228605,-1.0225714760310285,0,True,0.701473960734734,0.2150422673740664
4,2621413,Product_A,4.0,32.3,121.0,1383.51,3.74,10,1.2,35.53,,"1,31908561142644","3,47506723022861",lnAvg_Price_L3Y,"-0,507570374710529","0,625811220658177","0,19696843861799",35.211927,0,1.3190856114264407,3.475067230228611,-0.4650248585228605,-1.0225714760310285,0,True,0.7159374745267285,0.21504226736412946
4,2745210,Product_A,6.0,34.0,127.0,447.16,3.74,10,1.2,37.4,,"1,31908561142644","3,52636052461616",lnAvg_Price_L3Y,"-0,507570374710529","0,618774913312268","0,19696843861799",35.211927,0,1.3190856114264407,3.5263605246161616,-0.4650248585228605,-1.0225714760310285,0,True,0.7089011646113267,0.2150422673648329
4,2733604,Product_A,12.0,34.7,122.0,2202.44,10.01,10,3.3,38.17,,"2,30358459332713","3,54673968695281",lnAvg_Price_L3Y,"-0,507570374710529","0,616078000122052","0,196968438617991",35.211927,0,2.303584593327129,3.5467396869528134,-0.4650248585228605,-1.0225714760310285,0,True,0.7062042570349398,0.21504227068005832
4,2670956,Product_A,6.0,28.3,106.0,319.02,7.48,10,2.5,31.13,,"2,01223279198639","3,34286180464919",lnAvg_Price_L3Y,"-0,507570374710529","0,645701842130697","0,196968438617991",35.211927,0,2.012232791986386,3.342861804649192,-0.4650248585228605,-1.0225714760310285,0,True,0.7358280947890675,0.2150422707633055
4,2731263,Product_A,7.0,26.8,108.0,678.4,14.97,10,5.0,29.48,,"2,70604819843154","3,28840188751681",lnAvg_Price_L3Y,"-0,507570374710529","0,654691586630169","0,196968438617991",35.211927,0,2.706048198431537,3.288401887516811,-0.4650248585228605,-1.0225714760310285,0,True,0.744817845087268,0.21504227026203182
4,2707664,Product_A,2.0,28.8,123.0,535.89,7.48,10,2.5,31.68,,"2,01223279198639","3,3603753871419",lnAvg_Price_L3Y,"-0,507570374710529","0,642913356568358","0,196968438617991",35.211927,0,2.012232791986386,3.3603753871419,-0.4650248585228605,-1.0225714760310285,0,True,0.7330396092573525,0.21504227078509075
4,2379336,Product_A,7.0,31.5,122.0,2921.5,7.49,10,2.5,34.65,,"2,01356879752913","3,44998754583159",lnAvg_Price_L3Y,"-0,507570374710529","0,62938521804022","0,196968438617991",35.211927,0,2.0135687975291283,3.449987545831587,-0.4650248585228605,-1.0225714760310285,0,True,0.7195114669040804,0.21504227085055305
